5.927510917	0
6.275327511	0
6.623144105	0
6.970960699	0
7.318777293	0
7.666593886	0
8.01441048	0
8.362227074	0
8.710043668	0
9.057860262	0
9.405676856	0
9.75349345	0
10.10131004	0
10.44912664	0
10.79694323	0
11.14475983	0
11.49257642	0
11.84039301	0
12.18820961	0
12.5360262	0
12.88384279	0
13.23165939	0
13.57947598	0
13.92729258	0
14.27510917	0
14.62292576	0
14.97074236	0
15.31855895	0
15.66637555	0
16.01419214	0
16.36200873	0
16.70982533	0
17.05764192	0
17.40545852	0
17.75327511	0
18.1010917	0
18.4489083	0
18.79672489	0
19.14454148	0
19.49235808	0
19.84017467	0
20.18799127	0
20.53580786	0
20.88362445	0
21.23144105	0
21.57925764	0
21.92707424	0
22.27489083	0
22.62270742	0
22.97052402	0
23.31834061	0
23.66615721	0
24.0139738	0
24.36179039	0
24.70960699	0
25.05742358	0
25.40524017	0
25.75305677	0
26.10087336	0
26.44868996	0
26.79650655	0
27.14432314	0
27.49213974	0
27.83995633	0
28.18777293	0
28.53558952	0
28.88340611	0
29.23122271	0
29.5790393	0
29.9268559	0
30.27467249	0
30.62248908	0
30.97030568	0
31.31812227	1
31.66593886	1
32.01375546	7
32.36157205	14
32.70938865	32
33.05720524	54
33.40502183	57
33.75283843	63
34.10065502	69
34.44847162	79
34.79628821	90
35.1441048	68
35.4919214	80
35.83973799	97
36.18755459	98
36.53537118	113
36.88318777	113
37.23100437	116
37.57882096	133
37.92663755	118
38.27445415	143
38.62227074	155
38.97008734	138
39.31790393	151
39.66572052	153
40.01353712	131
40.36135371	142
40.70917031	128
41.0569869	120
41.40480349	104
41.75262009	106
42.10043668	91
42.44825328	89
42.79606987	94
43.14388646	83
43.49170306	80
43.83951965	85
44.18733624	78
44.53515284	67
44.88296943	75
45.23078603	93
45.57860262	80
45.92641921	83
46.27423581	71
46.6220524	74
46.969869	87
47.31768559	70
47.66550218	83
48.01331878	85
48.36113537	77
48.70895197	76
49.05676856	87
49.40458515	76
49.75240175	88
50.10021834	80
50.44803493	75
50.79585153	79
51.14366812	110
51.49148472	90
51.83930131	90
52.1871179	96
52.5349345	103
52.88275109	87
53.23056769	74
53.57838428	87
53.92620087	94
54.27401747	105
54.62183406	101
54.96965066	98
55.31746725	100
55.66528384	115
56.01310044	85
56.36091703	97
56.70873362	90
57.05655022	89
57.40436681	119
57.75218341	106
58.1	108
58.44781659	124
58.79563319	115
59.14344978	100
59.49126638	99
59.83908297	109
60.18689956	108
60.53471616	113
60.88253275	115
61.23034934	88
61.57816594	100
61.92598253	121
62.27379913	102
62.62161572	115
62.96943231	114
63.31724891	129
63.6650655	107
64.0128821	127
64.36069869	115
64.70851528	96
65.05633188	123
65.40414847	111
65.75196507	119
66.09978166	111
66.44759825	115
66.79541485	118
67.14323144	100
67.49104803	120
67.83886463	145
68.18668122	118
68.53449782	136
68.88231441	116
69.230131	153
69.5779476	148
69.92576419	145
70.27358079	133
70.62139738	147
70.96921397	137
71.31703057	117
71.66484716	153
72.01266376	165
72.36048035	166
72.70829694	149
73.05611354	133
73.40393013	123
73.75174672	139
74.09956332	158
74.44737991	162
74.79519651	165
75.1430131	162
75.49082969	137
75.83864629	126
76.18646288	153
76.53427948	148
76.88209607	111
77.22991266	152
77.57772926	125
77.92554585	154
78.27336245	173
78.62117904	142
78.96899563	130
79.31681223	170
79.66462882	160
80.01244541	151
80.36026201	161
80.7080786	168
81.0558952	156
81.40371179	157
81.75152838	149
82.09934498	154
82.44716157	169
82.79497817	159
83.14279476	143
83.49061135	174
83.83842795	164
84.18624454	175
84.53406114	153
84.88187773	196
85.22969432	168
85.57751092	190
85.92532751	154
86.2731441	178
86.6209607	180
86.96877729	190
87.31659389	193
87.66441048	174
88.01222707	158
88.36004367	185
88.70786026	167
89.05567686	189
89.40349345	186
89.75131004	198
90.09912664	202
90.44694323	192
90.79475983	208
91.14257642	187
91.49039301	173
91.83820961	160
92.1860262	174
92.53384279	183
92.88165939	190
93.22947598	172
93.57729258	185
93.92510917	175
94.27292576	184
94.62074236	165
94.96855895	179
95.31637555	171
95.66419214	164
96.01200873	181
96.35982533	192
96.70764192	157
97.05545852	180
97.40327511	155
97.7510917	170
98.0989083	179
98.44672489	193
98.79454148	161
99.14235808	185
99.49017467	178
99.83799127	190
100.1858079	188
100.5336245	173
100.881441	190
101.2292576	194
101.5770742	183
101.9248908	160
102.2727074	166
102.620524	175
102.9683406	209
103.3161572	180
103.6639738	180
104.0117904	190
104.359607	157
104.7074236	164
105.0552402	177
105.4030568	160
105.7508734	178
106.09869	189
106.4465066	191
106.7943231	181
107.1421397	192
107.4899563	181
107.8377729	192
108.1855895	173
108.5334061	151
108.8812227	176
109.2290393	181
109.5768559	161
109.9246725	172
110.2724891	193
110.6203057	185
110.9681223	192
111.3159389	187
111.6637555	192
112.0115721	150
112.3593886	167
112.7072052	170
113.0550218	193
113.4028384	173
113.750655	171
114.0984716	165
114.4462882	164
114.7941048	177
115.1419214	187
115.489738	208
115.8375546	172
116.1853712	179
116.5331878	181
116.8810044	160
117.228821	210
117.5766376	155
117.9244541	182
118.2722707	175
118.6200873	173
118.9679039	181
119.3157205	175
119.6635371	187
120.0113537	200
120.3591703	177
120.7069869	156
121.0548035	187
121.4026201	178
121.7504367	171
122.0982533	164
122.4460699	187
122.7938865	165
123.1417031	187
123.4895197	147
123.8373362	199
124.1851528	166
124.5329694	175
124.880786	187
125.2286026	193
125.5764192	164
125.9242358	187
126.2720524	186
126.619869	172
126.9676856	169
127.3155022	183
127.6633188	167
128.0111354	179
128.358952	149
128.7067686	143
129.0545852	162
129.4024017	168
129.7502183	162
130.0980349	162
130.4458515	178
130.7936681	162
131.1414847	163
131.4893013	173
131.8371179	163
132.1849345	141
132.5327511	165
132.8805677	154
133.2283843	180
133.5762009	153
133.9240175	174
134.2718341	171
134.6196507	147
134.9674672	171
135.3152838	176
135.6631004	171
136.010917	162
136.3587336	157
136.7065502	156
137.0543668	156
137.4021834	178
137.75	172
138.0978166	171
138.4456332	159
138.7934498	160
139.1412664	148
139.489083	155
139.8368996	132
140.1847162	149
140.5325328	164
140.8803493	136
141.2281659	143
141.5759825	164
141.9237991	164
142.2716157	153
142.6194323	146
142.9672489	162
143.3150655	146
143.6628821	158
144.0106987	145
144.3585153	154
144.7063319	146
145.0541485	146
145.4019651	180
145.7497817	140
146.0975983	141
146.4454148	156
146.7932314	140
147.141048	132
147.4888646	145
147.8366812	130
148.1844978	149
148.5323144	139
148.880131	135
149.2279476	168
149.5757642	145
149.9235808	147
150.2713974	121
150.619214	141
150.9670306	122
151.3148472	143
151.6626638	135
152.0104803	128
152.3582969	157
152.7061135	125
153.0539301	154
153.4017467	132
153.7495633	157
154.0973799	123
154.4451965	131
154.7930131	145
155.1408297	143
155.4886463	119
155.8364629	138
156.1842795	129
156.5320961	162
156.8799127	134
157.2277293	115
157.5755459	119
157.9233624	138
158.271179	146
158.6189956	127
158.9668122	121
159.3146288	135
159.6624454	120
160.010262	136
160.3580786	123
160.7058952	110
161.0537118	137
161.4015284	124
161.749345	120
162.0971616	137
162.4449782	139
162.7927948	128
163.1406114	106
163.4884279	110
163.8362445	118
164.1840611	134
164.5318777	141
164.8796943	137
165.2275109	120
165.5753275	127
165.9231441	122
166.2709607	119
166.6187773	123
166.9665939	113
167.3144105	142
167.6622271	115
168.0100437	113
168.3578603	105
168.7056769	118
169.0534934	121
169.40131	114
169.7491266	106
170.0969432	106
170.4447598	112
170.7925764	113
171.140393	106
171.4882096	91
171.8360262	115
172.1838428	107
172.5316594	115
172.879476	116
173.2272926	97
173.5751092	105
173.9229258	129
174.2707424	106
174.618559	117
174.9663755	129
175.3141921	93
175.6620087	107
176.0098253	116
176.3576419	111
176.7054585	120
177.0532751	103
177.4010917	102
177.7489083	117
178.0967249	111
178.4445415	107
178.7923581	99
179.1401747	125
179.4879913	117
179.8358079	101
180.1836245	104
180.531441	105
180.8792576	96
181.2270742	95
181.5748908	98
181.9227074	93
182.270524	108
182.6183406	131
182.9661572	99
183.3139738	127
183.6617904	123
184.009607	127
184.3574236	121
184.7052402	102
185.0530568	110
185.4008734	106
185.74869	96
186.0965066	89
186.4443231	113
186.7921397	118
187.1399563	94
187.4877729	95
187.8355895	93
188.1834061	68
188.5312227	97
188.8790393	92
189.2268559	88
189.5746725	92
189.9224891	84
190.2703057	96
190.6181223	102
190.9659389	93
191.3137555	95
191.6615721	108
192.0093886	106
192.3572052	97
192.7050218	113
193.0528384	80
193.400655	71
193.7484716	95
194.0962882	92
194.4441048	83
194.7919214	97
195.139738	83
195.4875546	81
195.8353712	101
196.1831878	94
196.5310044	103
196.878821	85
197.2266376	90
197.5744541	92
197.9222707	92
198.2700873	80
198.6179039	98
198.9657205	63
199.3135371	87
199.6613537	98
200.0091703	101
200.3569869	68
200.7048035	89
201.0526201	84
201.4004367	100
201.7482533	77
202.0960699	71
202.4438865	85
202.7917031	73
203.1395197	83
203.4873362	94
203.8351528	103
204.1829694	95
204.530786	78
204.8786026	71
205.2264192	85
205.5742358	94
205.9220524	79
206.269869	88
206.6176856	89
206.9655022	70
207.3133188	83
207.6611354	97
208.008952	69
208.3567686	100
208.7045852	84
209.0524017	79
209.4002183	69
209.7480349	77
210.0958515	65
210.4436681	87
210.7914847	68
211.1393013	74
211.4871179	73
211.8349345	78
212.1827511	64
212.5305677	85
212.8783843	74
213.2262009	70
213.5740175	82
213.9218341	64
214.2696507	67
214.6174672	81
214.9652838	78
215.3131004	80
215.660917	75
216.0087336	89
216.3565502	84
216.7043668	70
217.0521834	70
217.4	86
217.7478166	68
218.0956332	76
218.4434498	74
218.7912664	65
219.139083	70
219.4868996	57
219.8347162	80
220.1825328	61
220.5303493	76
220.8781659	66
221.2259825	70
221.5737991	71
221.9216157	63
222.2694323	68
222.6172489	70
222.9650655	70
223.3128821	73
223.6606987	69
224.0085153	73
224.3563319	60
224.7041485	77
225.0519651	71
225.3997817	59
225.7475983	58
226.0954148	79
226.4432314	74
226.791048	73
227.1388646	74
227.4866812	74
227.8344978	70
228.1823144	59
228.530131	76
228.8779476	58
229.2257642	81
229.5735808	59
229.9213974	65
230.269214	66
230.6170306	59
230.9648472	64
231.3126638	68
231.6604803	66
232.0082969	65
232.3561135	55
232.7039301	67
233.0517467	72
233.3995633	56
233.7473799	59
234.0951965	71
234.4430131	65
234.7908297	66
235.1386463	63
235.4864629	69
235.8342795	83
236.1820961	116
236.5299127	174
236.8777293	196
237.2255459	141
237.5733624	99
237.921179	86
238.2689956	51
238.6168122	57
238.9646288	66
239.3124454	75
239.660262	100
240.0080786	90
240.3558952	71
240.7037118	55
241.0515284	67
241.399345	52
241.7471616	54
242.0949782	56
242.4427948	60
242.7906114	49
243.1384279	62
243.4862445	55
243.8340611	46
244.1818777	45
244.5296943	58
244.8775109	52
245.2253275	44
245.5731441	58
245.9209607	60
246.2687773	55
246.6165939	42
246.9644105	53
247.3122271	52
247.6600437	56
248.0078603	52
248.3556769	61
248.7034934	50
249.05131	44
249.3991266	58
249.7469432	52
250.0947598	51
250.4425764	55
250.790393	62
251.1382096	58
251.4860262	40
251.8338428	39
252.1816594	49
252.529476	49
252.8772926	59
253.2251092	41
253.5729258	38
253.9207424	56
254.268559	52
254.6163755	61
254.9641921	43
255.3120087	62
255.6598253	48
256.0076419	51
256.3554585	39
256.7032751	67
257.0510917	50
257.3989083	49
257.7467249	35
258.0945415	44
258.4423581	45
258.7901747	39
259.1379913	34
259.4858079	39
259.8336245	50
260.181441	54
260.5292576	50
260.8770742	47
261.2248908	38
261.5727074	50
261.920524	50
262.2683406	48
262.6161572	45
262.9639738	64
263.3117904	40
263.659607	61
264.0074236	49
264.3552402	48
264.7030568	42
265.0508734	41
265.39869	51
265.7465066	46
266.0943231	42
266.4421397	31
266.7899563	46
267.1377729	46
267.4855895	41
267.8334061	60
268.1812227	62
268.5290393	51
268.8768559	55
269.2246725	53
269.5724891	53
269.9203057	46
270.2681223	37
270.6159389	43
270.9637555	38
271.3115721	53
271.6593886	42
272.0072052	43
272.3550218	42
272.7028384	42
273.050655	45
273.3984716	53
273.7462882	55
274.0941048	39
274.4419214	42
274.789738	36
275.1375546	54
275.4853712	40
275.8331878	46
276.1810044	40
276.528821	35
276.8766376	52
277.2244541	48
277.5722707	27
277.9200873	42
278.2679039	38
278.6157205	40
278.9635371	33
279.3113537	36
279.6591703	52
280.0069869	39
280.3548035	41
280.7026201	34
281.0504367	40
281.3982533	39
281.7460699	25
282.0938865	39
282.4417031	40
282.7895197	50
283.1373362	36
283.4851528	37
283.8329694	41
284.180786	42
284.5286026	40
284.8764192	45
285.2242358	50
285.5720524	32
285.919869	39
286.2676856	48
286.6155022	34
286.9633188	54
287.3111354	40
287.658952	31
288.0067686	38
288.3545852	37
288.7024017	33
289.0502183	39
289.3980349	49
289.7458515	33
290.0936681	33
290.4414847	35
290.7893013	36
291.1371179	31
291.4849345	34
291.8327511	40
292.1805677	40
292.5283843	46
292.8762009	59
293.2240175	60
293.5718341	94
293.9196507	76
294.2674672	55
294.6152838	36
294.9631004	36
295.310917	28
295.6587336	41
296.0065502	31
296.3543668	28
296.7021834	36
297.05	24
297.3978166	29
297.7456332	39
298.0934498	37
298.4412664	55
298.789083	47
299.1368996	40
299.4847162	26
299.8325328	28
300.1803493	29
300.5281659	40
300.8759825	45
301.2237991	34
301.5716157	35
301.9194323	39
302.2672489	38
302.6150655	36
302.9628821	27
303.3106987	39
303.6585153	23
304.0063319	35
304.3541485	34
304.7019651	25
305.0497817	31
305.3975983	34
305.7454148	26
306.0932314	30
306.441048	33
306.7888646	33
307.1366812	27
307.4844978	35
307.8323144	25
308.180131	24
308.5279476	29
308.8757642	32
309.2235808	33
309.5713974	34
309.919214	26
310.2670306	29
310.6148472	37
310.9626638	36
311.3104803	28
311.6582969	32
312.0061135	17
312.3539301	39
312.7017467	30
313.0495633	26
313.3973799	26
313.7451965	39
314.0930131	34
314.4408297	36
314.7886463	29
315.1364629	25
315.4842795	25
315.8320961	33
316.1799127	25
316.5277293	40
316.8755459	30
317.2233624	32
317.571179	28
317.9189956	20
318.2668122	24
318.6146288	21
318.9624454	23
319.310262	29
319.6580786	52
320.0058952	29
320.3537118	25
320.7015284	29
321.049345	28
321.3971616	35
321.7449782	25
322.0927948	24
322.4406114	31
322.7884279	44
323.1362445	31
323.4840611	39
323.8318777	38
324.1796943	34
324.5275109	32
