Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Direct In
High Voltage:,0
Conversion Gain:,4096
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1463
Lower Discriminator:,24
Calibration Coefficients:,5.927510917030986,0.3478165938864628
Calibration Channels:,3356,3814
Calibration Energies:,1173.2,1332.5
Elapsed Real Time:,1799.74
Elapsed Live Time:,1798.33
Start Time:,December 04, 2018, 06:08:43
End Time:,December 04, 2018, 06:38:42
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
501,180.18362445414886,73
502,180.5314410480353,94
503,180.87925764192178,82
504,181.22707423580823,88
505,181.5748908296947,100
506,181.92270742358116,76
507,182.27052401746764,118
508,182.61834061135409,106
509,182.96615720524056,98
510,183.313973799127,96
511,183.6617903930135,85
512,184.00960698689994,101
513,184.3574235807864,112
514,184.70524017467287,99
515,185.05305676855932,117
516,185.4008733624458,107
517,185.74868995633224,84
518,186.09650655021872,84
519,186.44432314410517,74
520,186.79213973799165,101
521,187.1399563318781,97
522,187.48777292576457,74
523,187.83558951965102,82
524,188.1834061135375,90
525,188.53122270742395,86
526,188.87903930131043,86
527,189.22685589519688,85
528,189.57467248908335,70
529,189.9224890829698,87
530,190.27030567685628,90
531,190.61812227074273,85
532,190.9659388646292,100
533,191.31375545851566,95
534,191.6615720524021,91
535,192.00938864628858,87
536,192.35720524017503,83
537,192.7050218340615,85
538,193.05283842794796,71
539,193.40065502183444,85
540,193.7484716157209,88
541,194.09628820960737,96
542,194.44410480349381,94
543,194.7919213973803,76
544,195.13973799126674,71
545,195.48755458515322,63
546,195.83537117903967,80
547,196.18318777292615,71
548,196.5310043668126,81
549,196.87882096069907,81
550,197.22663755458552,88
551,197.574454148472,59
552,197.92227074235845,66
553,198.27008733624493,93
554,198.61790393013138,91
555,198.96572052401783,79
556,199.3135371179043,84
557,199.66135371179075,79
558,200.00917030567723,78
559,200.35698689956368,76
560,200.70480349345016,71
561,201.0526200873366,72
562,201.40043668122308,70
563,201.74825327510953,73
564,202.096069868996,81
565,202.44388646288246,71
566,202.79170305676894,77
567,203.1395196506554,64
568,203.48733624454186,71
569,203.83515283842831,83
570,204.1829694323148,70
571,204.53078602620124,79
572,204.87860262008772,74
573,205.22641921397417,78
574,205.57423580786065,59
575,205.9220524017471,59
576,206.26986899563354,60
577,206.61768558952002,81
578,206.96550218340647,67
579,207.31331877729295,52
580,207.6611353711794,79
581,208.00895196506588,92
582,208.35676855895233,79
583,208.7045851528388,79
584,209.05240174672525,73
585,209.40021834061173,67
586,209.74803493449818,80
587,210.09585152838466,74
588,210.4436681222711,71
589,210.79148471615758,75
590,211.13930131004403,76
591,211.4871179039305,76
592,211.83493449781696,64
593,212.18275109170344,74
594,212.5305676855899,81
595,212.87838427947636,71
596,213.2262008733628,56
597,213.5740174672493,58
598,213.92183406113574,79
599,214.2696506550222,77
600,214.61746724890867,67
601,214.96528384279512,56
602,215.3131004366816,61
603,215.66091703056804,68
604,216.00873362445452,53
605,216.35655021834097,68
606,216.70436681222745,52
607,217.0521834061139,59
608,217.40000000000038,69
609,217.74781659388682,67
610,218.0956331877733,60
611,218.44344978165975,57
612,218.79126637554623,57
613,219.13908296943268,56
614,219.48689956331916,58
615,219.8347161572056,61
616,220.18253275109208,69
617,220.53034934497853,64
618,220.878165938865,67
619,221.22598253275146,62
620,221.5737991266379,60
621,221.9216157205244,58
622,222.26943231441084,72
623,222.6172489082973,58
624,222.96506550218376,71
625,223.31288209607024,39
626,223.6606986899567,60
627,224.00851528384317,65
628,224.35633187772962,78
629,224.7041484716161,49
630,225.05196506550254,53
631,225.39978165938902,72
632,225.74759825327547,54
633,226.09541484716195,59
634,226.4432314410484,67
635,226.79104803493487,70
636,227.13886462882132,72
637,227.4866812227078,66
638,227.83449781659425,67
639,228.18231441048073,50
640,228.53013100436718,59
641,228.87794759825363,59
642,229.2257641921401,57
643,229.57358078602655,52
644,229.92139737991303,52
645,230.26921397379948,68
646,230.61703056768596,44
647,230.9648471615724,45
648,231.31266375545889,52
649,231.66048034934533,67
650,232.0082969432318,63
651,232.35611353711826,49
652,232.70393013100474,59
653,233.0517467248912,55
654,233.39956331877767,49
655,233.74737991266412,53
656,234.0951965065506,56
657,234.44301310043704,51
658,234.79082969432352,54
659,235.13864628820997,48
660,235.48646288209645,63
661,235.8342794759829,65
662,236.18209606986935,57
663,236.52991266375582,58
664,236.87772925764227,68
665,237.22554585152875,94
666,237.5733624454152,157
667,237.92117903930168,212
668,238.26899563318813,145
669,238.6168122270746,93
670,238.96462882096105,78
671,239.31244541484753,57
672,239.66026200873398,59
673,240.00807860262046,58
674,240.3558951965069,79
675,240.70371179039338,59
676,241.05152838427983,61
677,241.3993449781663,65
678,241.74716157205276,58
679,242.09497816593924,59
680,242.4427947598257,56
681,242.79061135371217,47
682,243.13842794759861,55
683,243.48624454148506,45
684,243.83406113537154,56
685,244.181877729258,54
686,244.52969432314447,48
687,244.87751091703092,40
688,245.2253275109174,44
689,245.57314410480384,49
690,245.92096069869032,51
691,246.26877729257677,57
692,246.61659388646325,41
693,246.9644104803497,40
694,247.31222707423618,49
695,247.66004366812263,51
696,248.0078602620091,41
697,248.35567685589555,55
698,248.70349344978203,44
699,249.05131004366848,48
700,249.39912663755496,53
701,249.7469432314414,69
702,250.09475982532788,50
703,250.44257641921433,38
704,250.7903930131008,39
705,251.13820960698726,48
706,251.4860262008737,57
707,251.8338427947602,33
708,252.18165938864664,51
709,252.5294759825331,37
710,252.87729257641956,41
711,253.22510917030604,41
712,253.5729257641925,50
713,253.92074235807897,37
714,254.26855895196542,49
715,254.6163755458519,59
716,254.96419213973834,55
717,255.31200873362482,42
718,255.65982532751127,51
719,256.00764192139775,43
720,256.3554585152842,41
721,256.7032751091707,53
722,257.0510917030571,50
723,257.3989082969436,33
724,257.74672489083,44
725,258.0945414847165,44
726,258.442358078603,56
727,258.79017467248946,40
728,259.13799126637593,40
729,259.48580786026236,42
730,259.83362445414883,45
731,260.18144104803525,34
732,260.52925764192173,48
733,260.8770742358082,49
734,261.2248908296947,42
735,261.57270742358116,42
736,261.92052401746764,48
737,262.26834061135406,46
738,262.61615720524054,29
739,262.963973799127,48
740,263.31179039301344,31
741,263.6596069868999,36
742,264.0074235807864,48
743,264.3552401746729,42
744,264.7030567685593,43
745,265.05087336244577,34
746,265.39868995633225,38
747,265.74650655021867,43
748,266.09432314410515,48
749,266.4421397379916,48
750,266.7899563318781,40
751,267.1377729257645,37
752,267.485589519651,31
753,267.8334061135375,33
754,268.18122270742396,38
755,268.5290393013104,41
756,268.87685589519685,33
757,269.22467248908333,49
758,269.5724890829698,52
759,269.92030567685623,45
760,270.2681222707427,41
761,270.6159388646292,30
762,270.96375545851566,33
763,271.3115720524021,38
764,271.65938864628856,35
765,272.00720524017504,44
766,272.3550218340615,39
767,272.70283842794794,39
768,273.0506550218344,36
769,273.3984716157209,35
770,273.7462882096073,32
771,274.0941048034938,47
772,274.44192139738027,38
773,274.78973799126675,36
774,275.13755458515317,23
775,275.48537117903965,42
776,275.8331877729261,45
777,276.1810043668126,44
778,276.528820960699,35
779,276.8766375545855,39
780,277.224454148472,41
781,277.57227074235846,38
782,277.9200873362449,36
783,278.26790393013135,32
784,278.61572052401783,31
785,278.9635371179043,38
786,279.31135371179073,30
787,279.6591703056772,29
788,280.0069868995637,36
789,280.35480349345016,33
790,280.7026200873366,25
791,281.05043668122306,42
792,281.39825327510954,38
793,281.74606986899596,33
794,282.09388646288244,33
795,282.4417030567689,25
796,282.7895196506554,40
797,283.1373362445418,31
798,283.4851528384283,41
799,283.83296943231477,30
800,284.18078602620125,22
801,284.52860262008767,41
802,284.87641921397415,36
803,285.2242358078606,34
804,285.5720524017471,37
805,285.9198689956335,31
806,286.26768558952,28
807,286.6155021834065,28
808,286.96331877729295,26
809,287.3111353711794,35
810,287.65895196506585,29
811,288.00676855895233,35
812,288.35458515283875,45
813,288.70240174672523,36
814,289.0502183406117,38
815,289.3980349344982,41
816,289.7458515283846,29
817,290.0936681222711,43
818,290.44148471615756,26
819,290.78930131004404,36
820,291.13711790393046,36
821,291.48493449781694,36
822,291.8327510917034,36
823,292.1805676855899,35
824,292.5283842794763,34
825,292.8762008733628,28
826,293.22401746724927,19
827,293.57183406113575,28
828,293.91965065502217,40
829,294.26746724890864,55
830,294.6152838427951,60
831,294.9631004366816,66
832,295.310917030568,67
833,295.6587336244545,45
834,296.006550218341,40
835,296.3543668122274,31
836,296.7021834061139,31
837,297.05000000000035,28
838,297.39781659388683,34
839,297.74563318777325,37
840,298.09344978165973,28
841,298.4412663755462,28
842,298.7890829694327,30
843,299.1368995633191,36
844,299.4847161572056,50
845,299.83253275109206,46
846,300.18034934497854,41
847,300.52816593886496,30
848,300.87598253275144,33
849,301.2237991266379,24
850,301.5716157205244,33
851,301.9194323144108,31
852,302.2672489082973,40
853,302.61506550218377,37
854,302.9628820960702,32
855,303.31069868995667,27
856,303.65851528384314,33
857,304.0063318777296,33
858,304.35414847161604,40
859,304.7019650655025,34
860,305.049781659389,31
861,305.3975982532755,33
862,305.7454148471619,27
863,306.0932314410484,34
864,306.44104803493485,17
865,306.78886462882133,30
866,307.13668122270775,30
867,307.4844978165942,32
868,307.8323144104807,30
869,308.1801310043672,33
870,308.5279475982536,40
871,308.8757641921401,33
872,309.22358078602656,44
873,309.57139737991304,31
874,309.91921397379946,27
875,310.26703056768594,33
876,310.6148471615724,31
877,310.96266375545883,36
878,311.3104803493453,24
879,311.6582969432318,28
880,312.00611353711827,36
881,312.3539301310047,36
882,312.70174672489117,27
883,313.04956331877764,30
884,313.3973799126641,28
885,313.74519650655054,22
886,314.093013100437,31
887,314.4408296943235,27
888,314.78864628821,25
889,315.1364628820964,26
890,315.4842794759829,25
891,315.83209606986935,31
892,316.17991266375583,30
893,316.52772925764225,27
894,316.8755458515287,30
895,317.2233624454152,29
896,317.5711790393017,28
897,317.9189956331881,32
898,318.2668122270746,33
899,318.61462882096106,33
900,318.9624454148475,29
901,319.31026200873396,24
902,319.65807860262044,23
903,320.0058951965069,24
904,320.35371179039333,24
905,320.7015283842798,34
906,321.0493449781663,24
907,321.39716157205277,36
908,321.7449781659392,30
909,322.09279475982567,22
910,322.44061135371214,33
911,322.7884279475986,25
912,323.13624454148504,22
913,323.4840611353715,27
914,323.831877729258,31
915,324.1796943231445,28
916,324.5275109170309,34
917,324.8753275109174,17
918,325.22314410480385,28
919,325.57096069869027,34
920,325.91877729257675,26
921,326.2665938864632,23
922,326.6144104803497,33
923,326.9622270742361,28
924,327.3100436681226,44
925,327.6578602620091,38
926,328.00567685589556,31
927,328.353493449782,34
928,328.70131004366846,25
929,329.04912663755493,19
930,329.3969432314414,28
931,329.74475982532783,24
932,330.0925764192143,26
933,330.4403930131008,27
934,330.78820960698727,28
935,331.1360262008737,20
936,331.48384279476016,28
937,331.83165938864664,25
938,332.1794759825331,20
939,332.52729257641954,36
940,332.875109170306,15
941,333.2229257641925,24
942,333.5707423580789,23
943,333.9185589519654,18
944,334.2663755458519,20
945,334.61419213973835,28
946,334.96200873362477,24
947,335.30982532751125,26
948,335.6576419213977,29
949,336.0054585152842,29
950,336.3532751091706,31
951,336.7010917030571,16
952,337.0489082969436,23
953,337.39672489083006,33
954,337.7445414847165,44
955,338.09235807860296,67
956,338.44017467248943,47
957,338.7879912663759,47
958,339.13580786026233,26
959,339.4836244541488,30
960,339.8314410480353,26
961,340.1792576419217,27
962,340.5270742358082,21
963,340.87489082969466,27
964,341.22270742358114,24
965,341.57052401746756,25
966,341.91834061135404,18
967,342.2661572052405,22
968,342.613973799127,18
969,342.9617903930134,25
970,343.3096069868999,24
971,343.65742358078637,29
972,344.00524017467285,20
973,344.35305676855927,25
974,344.70087336244575,22
975,345.0486899563322,24
976,345.3965065502187,25
977,345.7443231441051,22
978,346.0921397379916,27
979,346.4399563318781,26
980,346.78777292576456,31
981,347.135589519651,16
982,347.48340611353746,24
983,347.83122270742393,21
984,348.17903930131035,27
985,348.52685589519683,28
986,348.8746724890833,30
987,349.2224890829698,31
988,349.5703056768562,19
989,349.9181222707427,19
990,350.26593886462916,27
991,350.61375545851564,32
992,350.96157205240206,43
993,351.30938864628854,48
994,351.657205240175,84
995,352.0050218340615,85
996,352.3528384279479,66
997,352.7006550218344,45
998,353.04847161572087,39
999,353.39628820960735,13
1000,353.74410480349377,16
1001,354.09192139738025,29
1002,354.4397379912667,21
1003,354.78755458515315,25
1004,355.1353711790396,23
1005,355.4831877729261,25
1006,355.8310043668126,29
1007,356.178820960699,29
1008,356.5266375545855,12
1009,356.87445414847195,20
1010,357.22227074235843,17
1011,357.57008733624485,14
1012,357.91790393013133,26
1013,358.2657205240178,22
1014,358.6135371179043,18
1015,358.9613537117907,24
1016,359.3091703056772,20
1017,359.65698689956366,15
1018,360.00480349345014,26
1019,360.35262008733656,19
1020,360.70043668122304,28
1021,361.0482532751095,17
1022,361.396069868996,15
1023,361.7438864628824,16
1024,362.0917030567689,21
1025,362.43951965065537,16
1026,362.7873362445418,11
1027,363.13515283842827,15
1028,363.48296943231475,21
1029,363.8307860262012,23
1030,364.17860262008764,25
1031,364.5264192139741,16
1032,364.8742358078606,20
1033,365.2220524017471,22
1034,365.5698689956335,20
1035,365.91768558952,22
1036,366.26550218340645,14
1037,366.61331877729293,15
1038,366.96113537117935,23
1039,367.30895196506583,22
1040,367.6567685589523,13
1041,368.0045851528388,22
1042,368.3524017467252,19
1043,368.7002183406117,12
1044,369.04803493449816,14
1045,369.39585152838464,21
1046,369.74366812227106,22
1047,370.09148471615754,30
1048,370.439301310044,14
1049,370.78711790393044,21
1050,371.1349344978169,17
1051,371.4827510917034,21
1052,371.83056768558987,17
1053,372.1783842794763,16
1054,372.52620087336277,29
1055,372.87401746724925,22
1056,373.2218340611357,13
1057,373.56965065502214,33
1058,373.9174672489086,18
1059,374.2652838427951,13
1060,374.6131004366816,19
1061,374.960917030568,6
1062,375.3087336244545,24
1063,375.65655021834095,24
1064,376.00436681222743,13
1065,376.35218340611385,12
1066,376.70000000000033,28
1067,377.0478165938868,22
1068,377.3956331877732,24
1069,377.7434497816597,14
1070,378.0912663755462,20
1071,378.43908296943266,13
1072,378.7868995633191,15
1073,379.13471615720556,23
1074,379.48253275109204,17
1075,379.8303493449785,14
1076,380.17816593886494,21
1077,380.5259825327514,16
1078,380.8737991266379,15
1079,381.22161572052437,15
1080,381.5694323144108,27
1081,381.91724890829727,13
1082,382.26506550218375,18
1083,382.6128820960702,22
1084,382.96069868995664,32
1085,383.3085152838431,19
1086,383.6563318777296,19
1087,384.0041484716161,14
1088,384.3519650655025,16
1089,384.699781659389,28
1090,385.04759825327545,19
1091,385.3954148471619,19
1092,385.74323144104835,16
1093,386.09104803493483,24
1094,386.4388646288213,21
1095,386.7866812227077,14
1096,387.1344978165942,17
1097,387.4823144104807,9
1098,387.83013100436716,17
1099,388.1779475982536,23
1100,388.52576419214006,21
1101,388.87358078602654,20
1102,389.221397379913,7
1103,389.56921397379944,20
1104,389.9170305676859,20
1105,390.2648471615724,20
1106,390.61266375545887,19
1107,390.9604803493453,25
1108,391.30829694323177,20
